node_id,node_type,name,class,sentience_level,role_type,event_type,artifact_type,org_type,status,source
ARTIFACT:HOLOBADGE_3D_NAME_TAG,ARTIFACT,HoloBadge 3D Name Tag,,,,,GEAR,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:GLOWTAT_BIOLED_STICKER,ARTIFACT,GlowTat Bio-LED Sticker,,,,,GEAR,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:FASHIONWARE_MOODGLOW_STICKER_SET,ARTIFACT,Fashionware MoodGlow Sticker Set,,,,,GEAR,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:HEATPATCH_THERMAL_STICKER,ARTIFACT,HeatPatch Thermal Sticker,,,,,GEAR,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:SNAPGLOW_BAND,ARTIFACT,SnapGlow Band,,,,,GEAR,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:DOCUTAG_RFID_BADGE,ARTIFACT,DocuTag RFID Badge,,,,,GEAR,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:MOODCHIP_COLOR_PIN,ARTIFACT,MoodChip Color Pin,,,,,GEAR,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:PATCHMARK_GLOW_MARKER,ARTIFACT,PatchMark Glow Marker,,,,,GEAR,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:FASTPATCH_SELFADHESIVE_TAPE,ARTIFACT,FastPatch Self-Adhesive Tape,,,,,GEAR,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:NANODRY_WIPE_CLOTH,ARTIFACT,NanoDry Wipe Cloth,,,,,GEAR,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:GLOWTAG_CLIP_LIGHT,ARTIFACT,GlowTag Clip Light,,,,,GEAR,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:PATCHKEY_TOOL_KEY,ARTIFACT,PatchKey Tool Key,,,,,GEAR,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ENTITY:REEVE_DAWSON,ENTITY,Reeve Dawson,,,,,,,,
ENTITY:TAYLOR_KINCAID,ENTITY,Taylor Kincaid,,,,,,,,
ENTITY:GAREN_HOLT,ENTITY,Garen Holt,,,,,,,,
ENTITY:VIVIAN_KRAUSS,ENTITY,Vivian Krauss,,,,,,,,
ENTITY:MARCO_WIRES_SANTORO,ENTITY,Marco “Wires” Santoro,,,,,,,,
ENTITY:RAFELLA_CHANCE,ENTITY,Rafella Chance,,,,,,,,
ENTITY:DR_WALTER_KRIEGER,ENTITY,Dr. Walter Krieger,,,,,,,,
ENTITY:DR_ARIA_LIN,ENTITY,Dr. Aria Lin,,,,,,,,
ENTITY:CANDICE_SCOOP_MARLOWE,ENTITY,Candice “Scoop” Marlowe,,,,,,,,
ENTITY:GARRETT_CRANE,ENTITY,Garrett Crane,,,,,,,,
ENTITY:REX_SKIVER,ENTITY,Rex Skiver,,,,,,,,
ENTITY:TANDA_RIVERS,ENTITY,Tanda Rivers,,,,,,,,
ENTITY:OLLIE_GUERRERO,ENTITY,Ollie Guerrero,,,,,,,,
ENTITY:NOMAD_FEMALE,ENTITY,Nomad Female,,,,,,,,
ENTITY:ASH_VEGA,ENTITY,Ash Vega,,,,,,,,
ENTITY:TANYA_VEGA,ENTITY,Tanya Vega,,,,,,,,
ENTITY:VICTOR_RAZE,ENTITY,Victor Raze,,,,,,,,
ENTITY:SABLE_MORENO,ENTITY,Sable Moreno,,,,,,,,
ENTITY:RATCHET,ENTITY,Ratchet,,,,,,,,
ENTITY:CHANDRA_VALE,ENTITY,Chandra Vale,,,,,,,,
EVENT:STING_OPERATION_COP,EVENT,Sting Operation,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:CRIME_SCENE_CLEANUP_COP,EVENT,Crime Scene Cleanup,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:HOSTAGE_NEGOTIATION_COP,EVENT,Hostage Negotiation,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:UNDERCOVER_SURVEILLANCE_COP,EVENT,Undercover Surveillance,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:PURSUITCHASE_COP,EVENT,Pursuit/Chase,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:RAIDASSAULT_COP,EVENT,Raid/Assault,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:INTERNAL_AFFAIRS_PROBE_COP,EVENT,Internal Affairs Probe,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:RIOT_CONTROL_COP,EVENT,Riot Control,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:EVIDENCE_RECOVERY_COP,EVENT,Evidence Recovery,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:STAKEOUT_COP,EVENT,Stakeout,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:CYBERPSYCHOSIS_SWEEP_COP,EVENT,Cyberpsychosis Sweep,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:JOB_TYPE_COP,EVENT,Job Type,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:WARRANT_SERVICE_COP,EVENT,Warrant Service,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:SURVEILLANCE_COP,EVENT,Surveillance,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:UNDERCOVER_BUY_COP,EVENT,Undercover Buy,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:HOSTAGE_RESCUE_COP,EVENT,Hostage Rescue,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:INTERNAL_AFFAIRS_COP,EVENT,Internal Affairs,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:BLACK_BAG_PICKUP_COP,EVENT,Black Bag Pickup,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:PATROL_COP,EVENT,Patrol,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:VICE_RAID_COP,EVENT,Vice Raid,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:PROTECTION_DETAIL_COP,EVENT,Protection Detail,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:INTERROGATION_COP,EVENT,Interrogation,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:EVIDENCE_DESTRUCTION_COP,EVENT,Evidence Destruction,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:ASSET_RECOVERY_COP,EVENT,Asset Recovery,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:ESCORT_PRISONER_COP,EVENT,Escort Prisoner,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:VICE_COLLECTION_COP,EVENT,Vice Collection,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:BACK_ALLEY_DEAL_COP,EVENT,Back Alley Deal,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:SETUPBUST_COP,EVENT,Setup/Bust,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:SURPRISE_INSPECTION_COP,EVENT,Surprise Inspection,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:CRASH_SQUAD_COP,EVENT,Crash Squad,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:COMMUNITY_POLICING_COP,EVENT,Community Policing,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:TECH_RAID_COP,EVENT,Tech Raid,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:MISSING_PERSONS_COP,EVENT,Missing Persons,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:RESCUE_OFFICER_COP,EVENT,Rescue Officer,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:ILLEGAL_ARMS_BUST_COP,EVENT,Illegal Arms Bust,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:SHUT_DOWN_RIPPERDOC_COP,EVENT,Shut Down Ripperdoc,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:WITNESS_PROTECTION_COP,EVENT,Witness Protection,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:FRAME_UP_COP,EVENT,Frame Up,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:FALSIFY_REPORT_COP,EVENT,Falsify Report,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:BRIBE_COLLECTION_COP,EVENT,Bribe Collection,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:PENSION_SCAM_COP,EVENT,Pension Scam,,,,RUN,,,ACTIVE,DERIVED:[COP_JOBS]
EVENT:EMERGENCY_EXTRACTION,EVENT,,,,,RUN,,,,CP2020:TraumaTeam
EVENT:BLACK_MARKET_AMBULANCE,EVENT,,,,,RUN,,,,CP2020:TraumaTeam
EVENT:HOSTAGE_MEDICAL_AID,EVENT,,,,,RUN,,,,CP2020:TraumaTeam
EVENT:ILLEGAL_CYBER_SURGERY,EVENT,,,,,RUN,,,,CP2020:TraumaTeam
EVENT:QUARANTINE_ENFORCEMENT,EVENT,,,,,INCIDENT,,,,CP2020:TraumaTeam
EVENT:MEDICAL_SUPPLY_RUN,EVENT,,,,,RUN,,,,CP2020:TraumaTeam
EVENT:TRAUMA_EVAC,EVENT,,,,,RUN,,,,CP2020:TraumaTeam
EVENT:EVIDENCE_DISPOSAL,EVENT,,,,,RUN,,,,CP2020:TraumaTeam
EVENT:CYBERPSYCHOSIS_TREATMENT,EVENT,,,,,INCIDENT,,,,CP2020:TraumaTeam
EVENT:EXPERIMENTAL_PROCEDURE,EVENT,,,,,INCIDENT,,,,CP2020:TraumaTeam
EVENT:HOSTILE_TERRITORY_RESCUE,EVENT,,,,,RUN,,,,CP2020:TraumaTeam
EVENT:BODY_RECOVERY,EVENT,,,,,INCIDENT,,,,CP2020:TraumaTeam
EVENT:MEDICAL_INTELLIGENCE_GATHERING,EVENT,,,,,RUN,,,,CP2020:TraumaTeam
EVENT:ANTI_CYBERWARE_RAID,EVENT,,,,,INCIDENT,,,,CP2020:TraumaTeam
EVENT:CONTAINMENT_BREACH,EVENT,,,,,INCIDENT,,,,CP2020:TraumaTeam
EVENT:PATIENT_EXTRACTION,EVENT,,,,,RUN,,,,CP2020:TraumaTeam
EVENT:CLINIC_RAID,EVENT,,,,,INCIDENT,,,,CP2020:TraumaTeam
EVENT:MEDTECH_SMUGGLING,EVENT,,,,,RUN,,,,CP2020:TraumaTeam
EVENT:EMERGENCY_SURGERY,EVENT,,,,,INCIDENT,,,,CP2020:TraumaTeam
EVENT:PATIENT_TRANSPORT,EVENT,,,,,RUN,,,,CP2020:TraumaTeam
ARTIFACT:NANOAGENT_METAL_RESTORER,ARTIFACT,Nanoagent Metal Restorer,,,,,GEAR,,ACTIVE,Replace after 10 uses|Chromebook 3 p.4
ARTIFACT:QUICKTIE_UTILITY_STRAP,ARTIFACT,Quick-Tie Utility Strap,,,,,GEAR,,ACTIVE,Inspect after use|Chromebook 3 p.19
ARTIFACT:PERSONAL_FOLDOUT_MIRROR,ARTIFACT,Personal Fold-Out Mirror,,,,,GEAR,,ACTIVE,Replace after 20 uses|Chromebook 3 p.19
ARTIFACT:NANOAGENT_MULTICLEANER,ARTIFACT,Nanoagent Multi-Cleaner,,,,,GEAR,,ACTIVE,Replace after 10 uses|Chromebook 3 p.4
ARTIFACT:QUICKACCESS_GEAR_HOOK,ARTIFACT,Quick-Access Gear Hook,,,,,GEAR,,ACTIVE,Inspect after use|Chromebook 3 p.7
ARTIFACT:PERSONAL_DIGITAL_CHRONOMETER,ARTIFACT,Personal Digital Chronometer,,,,,GEAR,,ACTIVE,Replace battery annually|Chromebook 3 p.19
ARTIFACT:NANOAGENT_UPHOLSTERY_CLEANER,ARTIFACT,Nanoagent Upholstery Cleaner,,,,,GEAR,,ACTIVE,Replace after 10 uses|Chromebook 3 p.4
ARTIFACT:QUICKSTORE_FOLDING_TOTE,ARTIFACT,Quick-Store Folding Tote,,,,,GEAR,,ACTIVE,Inspect for tears after use|Chromebook 3 p.19
ARTIFACT:WEATHERPROOF_ID_HOLDER,ARTIFACT,Weatherproof ID Holder,,,,,GEAR,,ACTIVE,Inspect after heavy use|Chromebook 3 p.19
ARTIFACT:NANOAGENT_CARPET_CLEANER,ARTIFACT,Nanoagent Carpet Cleaner,,,,,GEAR,,ACTIVE,Replace after 10 uses|Chromebook 3 p.4
ARTIFACT:QUICKCHANGE_DECAL_SHEET,ARTIFACT,Quick-Change Decal Sheet,,,,,GEAR,,ACTIVE,Replace after use|Chromebook 3 p.19
ARTIFACT:NANOAGENT_GEAR_PROTECTOR,ARTIFACT,Nanoagent Gear Protector,,,,,GEAR,,ACTIVE,Replace after 10 uses|Chromebook 3 p.4
ARTIFACT:PERSONAL_WIND_GAUGE,ARTIFACT,Personal Wind Gauge,,,,,GEAR,,ACTIVE,Replace battery annually|Chromebook 3 p.19
ARTIFACT:QUICKPULL_KEY_REEL,ARTIFACT,Quick-Pull Key Reel,,,,,GEAR,,ACTIVE,Inspect monthly|Chromebook 3 p.7
ARTIFACT:NANOAGENT_ODOR_REMOVER,ARTIFACT,Nanoagent Odor Remover,,,,,GEAR,,ACTIVE,Replace after 10 uses|Chromebook 3 p.4
ARTIFACT:QUICKCINCH_UTILITY_ROPE,ARTIFACT,Quick-Cinch Utility Rope,,,,,GEAR,,ACTIVE,Inspect after use|Chromebook 2 p.65
ARTIFACT:PERSONAL_HEADLAMP,ARTIFACT,Personal Headlamp,,,,,GEAR,,ACTIVE,Replace battery after 16hr|Chromebook 3 p.19
ARTIFACT:NANOAGENT_CAR_POLISH,ARTIFACT,Nanoagent Car Polish,,,,,GEAR,,ACTIVE,Replace after 10 uses|Chromebook 3 p.4
ARTIFACT:NANOAGENT_UNIVERSAL_CLEANER,ARTIFACT,Nanoagent Universal Cleaner,,,,,GEAR,,ACTIVE,Replace after 10 uses|Chromebook 3 p.4
ARTIFACT:QUICKFOLD_WORKBENCH,ARTIFACT,Quick-Fold Workbench,,,,,GEAR,,ACTIVE,Inspect after use|Chromebook 3 p.19
ARTIFACT:PERSONAL_FOLDING_UTILITY_KNIFE,ARTIFACT,Personal Folding Utility Knife,,,,,GEAR,,ACTIVE,Replace blade after 12 uses|Chromebook 3 p.7
ARTIFACT:NANOAGENT_GRAFFITI_BLOCKER,ARTIFACT,Nanoagent Graffiti Blocker,,,,,GEAR,,ACTIVE,Replace after 10 uses|Chromebook 3 p.4
ARTIFACT:QUICKLINK_GEAR_CARABINER,ARTIFACT,Quick-Link Gear Carabiner,,,,,GEAR,,ACTIVE,Inspect after use|Chromebook 2 p.65
ARTIFACT:PERSONAL_REFLECTIVE_MARKER,ARTIFACT,Personal Reflective Marker,,,,,GEAR,,ACTIVE,Inspect monthly|Chromebook 3 p.19
ARTIFACT:NANOAGENT_CIRCUIT_RESTORER,ARTIFACT,Nanoagent Circuit Restorer,,,,,GEAR,,ACTIVE,Replace after 10 uses|Chromebook 3 p.4
ARTIFACT:QUICKCLEAN_UTILITY_SPONGE,ARTIFACT,Quick-Clean Utility Sponge,,,,,GEAR,,ACTIVE,Replace after 20 uses|Chromebook 3 p.19
ARTIFACT:NANOAGENT_FABRIC_PROTECTOR,ARTIFACT,Nanoagent Fabric Protector,,,,,GEAR,,ACTIVE,Replace after 10 uses|Chromebook 3 p.4
ARTIFACT:QUICKHANG_UTILITY_HOOK,ARTIFACT,Quick-Hang Utility Hook,,,,,GEAR,,ACTIVE,[TBD]
ARTIFACT:ARASAKA_DAIONI,ARTIFACT,Arasaka DaiOni,,,,,VEHICLE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:ARASAKA_STANDARD_B,ARTIFACT,Arasaka Standard B,,,,,VEHICLE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:MILITECH_COMMANDO,ARTIFACT,Militech Commando,,,,,VEHICLE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:RUSSIAN_ARMS_BORIS_1,ARTIFACT,Russian Arms Boris 1,,,,,VEHICLE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:RUSSIAN_ARMS_BOMBARDIER,ARTIFACT,Russian Arms Bombardier,,,,,VEHICLE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:ZETATECH_GRASSHOPPER,ARTIFACT,Zetatech Grasshopper,,,,,VEHICLE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
PLACE:ARASAKA_CORPORATE_TOWER,PLACE,Arasaka Corporate Tower,,,,,,,ACTIVE, [oai_citation:0‡cyberpunk-2020-solo-of-fortune.pdf](file-service://file-Lx8HbVEKdwTjHkssfQw8Wc)
PLACE:PETROCHEM_REFINERY,PLACE,Petrochem Refinery,,,,,,,ACTIVE, [oai_citation:1‡Cyberpunk-2020-Corpbook-III-Petrochem-and-Sovoil.pdf](file-service://file-2wcG7sM4iEt6LmgudkzPKR)
PLACE:SOVOIL_HEADQUARTERS,PLACE,SovOil Headquarters,,,,,,,ACTIVE, [oai_citation:2‡Cyberpunk-2020-Corpbook-III-Petrochem-and-Sovoil.pdf](file-service://file-2wcG7sM4iEt6LmgudkzPKR)
PLACE:THACKER_OUTPOST_ISA,PLACE,Thacker Outpost (ISA),,,,,,,ACTIVE, [oai_citation:3‡CyberGeneration-2027-VirtualFront.pdf](file-service://file-YA3D8xbvSv3tUqT2NtdZW1)
PLACE:SCHUMANN_AIRFIELD_MILITECH_OP,PLACE,Schumann Airfield (Militech op),,,,,,,ACTIVE, [oai_citation:4‡Cyberpunk-2020-Corpbook-II-Lazarus-and-Militech.pdf](file-service://file-QF1utnvWumobJid2JYtvDz)
PLACE:VEHICLE_SECURITY_SYSTEM_GENERAL,PLACE,Vehicle Security System (general),,,,,,,ACTIVE, [oai_citation:5‡Maximum-Metal.pdf](file-service://file-8bdystwC8vHhAeCbwe7h7C)
EVENT:STANDARD_FIXER_CONTRACT,EVENT,Standard Fixer Contract,,,,RUN,,,ACTIVE,DERIVED:[CONTRACT_MANAGEMENT_TABLE]
EVENT:CORPORATE_BLACK_OPS,EVENT,Corporate Black Ops,,,,RUN,,,ACTIVE,DERIVED:[CONTRACT_MANAGEMENT_TABLE]
EVENT:NOMAD_PACK_DEAL,EVENT,Nomad Pack Deal,,,,RUN,,,ACTIVE,DERIVED:[CONTRACT_MANAGEMENT_TABLE]
EVENT:MEDIA_EXCLUSIVE,EVENT,Media “Exclusive”,,,,RUN,,,ACTIVE,DERIVED:[CONTRACT_MANAGEMENT_TABLE]
EVENT:GANG_PACT,EVENT,Gang Pact,,,,RUN,,,ACTIVE,DERIVED:[CONTRACT_MANAGEMENT_TABLE]
EVENT:NETRUNNER_COMMISSION,EVENT,Netrunner Commission,,,,RUN,,,ACTIVE,DERIVED:[CONTRACT_MANAGEMENT_TABLE]
EVENT:RIPPERDOC_RETAINER,EVENT,Ripperdoc Retainer,,,,RUN,,,ACTIVE,DERIVED:[CONTRACT_MANAGEMENT_TABLE]
EVENT:CORPORATE_BOUNTY,EVENT,Corporate Bounty,,,,RUN,,,ACTIVE,DERIVED:[CONTRACT_MANAGEMENT_TABLE]
EVENT:WILDCARD_HANDSHAKE,EVENT,Wildcard “Handshake”,,,,RUN,,,ACTIVE,DERIVED:[CONTRACT_MANAGEMENT_TABLE]
EVENT:LEGAL_CLEANUP,EVENT,Legal Clean-Up,,,,RUN,,,ACTIVE,DERIVED:[CONTRACT_MANAGEMENT_TABLE]
ENTITY:NOMAD_CHIEF,ENTITY,Nomad Chief,,,,,,,ACTIVE,Creative stub
EVENT:UNITED_SECTARIANS_COALITION,EVENT,United Sectarians Coalition,,,,,,,,
EVENT:NEOMONARCHIST_CAMPAIGN,EVENT,Neo-Monarchist Campaign,,,,,,,,
EVENT:ONE_WORLD_PARTY_CORPORATE_PUSH,EVENT,One World Party Corporate Push,,,,,,,,
EVENT:INDEPENDENT_PARTY_SCHISM,EVENT,Independent Party Schism,,,,,,,,
EVENT:CONSTITUTIONALIST_INSURGENCY,EVENT,Constitutionalist Insurgency,,,,,,,,
EVENT:GAIAS_GUARDIANS_DIRECT_ACTION,EVENT,Gaia’s Guardians Direct Action,,,,,,,,
EVENT:CORPORATE_WASTE_DUMP_SCANDAL,EVENT,Corporate Waste Dump Scandal,,,,,,,,
EVENT:PRESIDENTIAL_ANTICORPORATE_CRUSADE,EVENT,Presidential Anti-Corporate Crusade,,,,,,,,
EVENT:FRACTURED_HOUSE_SENATE_REFORM,EVENT,"Fractured House, Senate Reform",,,,,,,,
EVENT:REGIONAL_COMMITTEES_FEDERALIZATION,EVENT,Regional Committees Federalization,,,,,,,,
EVENT:CORPORATE_POLITICAL_FACTIONALISM,EVENT,Corporate Political Factionalism,,,,,,,,
EVENT:MEDIA_SLANDER_CAMPAIGN,EVENT,Media Slander Campaign,,,,,,,,
EVENT:BIG_TWO_REALIGNMENT,EVENT,Big Two Realignment,,,,,,,,
EVENT:HELIX_PARTY_EUGENICS_SCHEME,EVENT,Helix Party Eugenics Scheme,,,,,,,,
EVENT:NETRUN_JOB_7DD10BD3,EVENT,Data Heist – Fixer Netrunner,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_86E69482,EVENT,System Sabotage – Corporate handler,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_8B037839,EVENT,Deep Dive – Old-school netrunner,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_300D233F,EVENT,Trace and Expose – Media runner,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_670481E0,EVENT,ICEbusting – Fixer/Nomad,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_9E9D0143,EVENT,Blackmail Extraction – Corporate mole,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_063440F6,EVENT,Virtual Break-In – Gang netrunner,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_CE01F192,EVENT,Virus Plant – Edge-runner contact,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_51923710,EVENT,AI Hunt – Fixer/Media,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_92268701,EVENT,Deep Fake/Forge – Media broker,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_77F23A48,EVENT,Backdoor Setup – Nomad tech,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_39E60C44,EVENT,Dark Web Rescue – Cyberdoc,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_DA437DF4,EVENT,Wipe & Clean – Fixer,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_B562540D,EVENT,Biohack – Rogue scientist,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_98A0EF63,EVENT,Net War Sabotage – Corporate handler,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_19EF9E87,EVENT,Reality Hack – Media influencer,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_2B1779D4,EVENT,Code Recovery – Netrunner friend,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_7542155D,EVENT,Grid Jump – Nomad pack,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_5C082B6F,EVENT,ICE Reverse-Engineering – Tech fixer,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_CA72C1B3,EVENT,Denial of Service – Fixer/Gang,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_A96729D9,EVENT,Node Hijack – AI/Corp Runner,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:NETRUN_JOB_67F265F9,EVENT,Reputation Hack – Media agent,,,,RUN,,,ACTIVE,DERIVED:[NETRUN_JOB_TABLE]
EVENT:POLITICAL_ASSASSINATION_0,EVENT,Political Assassination,,,,MISSION,,,ACTIVE,
EVENT:EXPERIMENTAL_EXTRACTION_1,EVENT,Experimental Extraction,,,,MISSION,,,ACTIVE,
EVENT:DIPLOMATIC_SABOTAGE_2,EVENT,Diplomatic Sabotage,,,,MISSION,,,ACTIVE,
EVENT:HOSTAGE_NEGOTIATION_3,EVENT,Hostage Negotiation,,,,MISSION,,,ACTIVE,
EVENT:BIO-TERROR_CONTAINMENT_4,EVENT,Bio-Terror Containment,,,,MISSION,,,ACTIVE,
ARTIFACT:LOWLIGHT_OPTIC,ARTIFACT,Lowlight Optic,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:THERMOGRAPHIC_IMAGER,ARTIFACT,Thermographic Imager,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:TELESCOPTICS,ARTIFACT,Telescoptics,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:INFRARED_SENSOR,ARTIFACT,Infra-Red Sensor,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:TIMES_SQUARE_PLUS_HUD,ARTIFACT,Times Square Plus HUD,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:VIDEO_CAMTRANSMITTER,ARTIFACT,Video Cam/Transmitter,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:VIDEO_IMAGERRECEIVER,ARTIFACT,Video Imager/Receiver,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:MICROOPTICS,ARTIFACT,Microoptics,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:ACOUSTIC_ALARM_SYSTEM,ARTIFACT,Acoustic Alarm System,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:MILITARY_RADIO,ARTIFACT,Military Radio,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
ARTIFACT:PARABOLIC_MICROPHONE,ARTIFACT,Parabolic Microphone,,,,,CYBERWARE,,ACTIVE,DERIVED:[CITY_EVENT_GENERATOR]
